Defect_ID,Project,Phase,Module,Severity,Priority,Status,Root_Cause,Operating_System,Created_Date,Closed_Date,Is_Closed,Resolution_Time,Defect_Age,Data_Quality_Flag
SCGCQ02415,A,Integration 2,FW,Severity 3,High,Deferred,Code Integration,Linux,14-03-2023,02-04-2023,1,19,902,0
SCGCQ03836,C,System Test,Application,Severity 1,Medium,Deferred,Change Request,Windows,11-08-2023,24-09-2023,1,44,752,0
SCGCQ00559,A,Integration 2,FW,Severity 1,Low,Deferred,FW Integration,RHEL,30-09-2023,06-10-2023,1,6,702,0
SCGCQ04119,E,BST,Application,Severity 3,High,In Progress,Product Request,Ubuntu,10-02-2023,10-04-2023,1,59,934,0
SCGCQ02325,B,Integration 2,Driver,Severity 4,High,Re-open,Driver,Ubuntu,26-12-2023,24-02-2024,1,60,615,0
SCGCQ01793,B,Integration 2,BIOS,Severity 3,Medium,Open,OS-specific,Linux,03-06-2023,28-07-2023,1,55,821,0
SCGCQ00155,A,Integration 2,Server Specific,Severity 3,Medium,Open,FW Integration,SLES,30-04-2023,19-05-2023,1,19,855,0
SCGCQ01326,D,BST,Server Specific,Severity 4,Low,Open,Driver,Linux,19-09-2023,17-11-2023,1,59,713,0
SCGCQ01710,A,Final Release,Driver,Severity 1,Medium,Re-open,OS-specific,RHEL,01-03-2023,31-03-2023,1,30,915,0
SCGCQ00174,E,System Test,BIOS,Severity 1,High,Open,OS-specific,Linux,07-02-2023,08-04-2023,1,60,937,0
SCGCQ00075,B,System Test,FW,Severity 4,Medium,Closed,Code Integration,Ubuntu,03-03-2023,29-04-2023,1,57,913,0
SCGCQ01138,D,Final Release,BIOS,Severity 2,Medium,In Progress,FW Integration,Pre-Boot,17-08-2023,21-08-2023,1,4,746,0
SCGCQ00408,A,Integration 2,Driver,Severity 4,Low,Re-open,FW Integration,Pre-Boot,27-09-2023,25-10-2023,1,28,705,0
SCGCQ04292,B,Integration 1,FW,Severity 2,Medium,,Change Request,Pre-Boot,23-06-2023,,0,,801,1
SCGCQ04808,A,Integration 2,BIOS,Severity 1,Low,In Progress,Driver,Windows,14-05-2023,18-05-2023,1,4,841,0
SCGCQ04378,A,Integration 1,BIOS,Severity 2,Low,Deferred,Code Integration,Ubuntu,07-11-2023,17-11-2023,1,10,664,0
SCGCQ04536,C,System Test,BIOS,Severity 2,Medium,Re-open,Product Request,Linux,18-04-2023,05-05-2023,1,17,867,0
SCGCQ03379,E,BST,Server Specific,Severity 2,Low,Closed,Product Request,Linux,21-02-2023,05-03-2023,1,12,923,0
SCGCQ04198,B,System Test,Server Specific,Severity 3,Medium,Open,OS-specific,Windows,03-02-2023,08-03-2023,1,33,941,0
SCGCQ03156,D,Final Release,Driver,Severity 3,High,In Progress,Change Request,Linux,23-07-2023,14-09-2023,1,53,771,0
SCGCQ00877,D,Integration 2,BIOS,Severity 2,Medium,Deferred,Code Integration,Ubuntu,27-01-2023,09-03-2023,1,41,948,0
SCGCQ04300,D,Integration 1,FW,Severity 4,Medium,Open,Driver,Pre-Boot,07-12-2023,22-12-2023,1,15,634,0
SCGCQ02592,B,Integration 2,BIOS,Severity 4,High,Deferred,Driver,Ubuntu,22-11-2023,08-12-2023,1,16,649,0
SCGCQ02377,C,Final Release,Driver,Severity 2,High,Open,Product Request,Windows,15-06-2023,16-07-2023,1,31,809,0
SCGCQ03048,A,BST,Application,Severity 4,High,In Progress,Code Integration,Linux,25-04-2023,19-05-2023,1,24,860,0
SCGCQ00501,B,Integration 1,BIOS,Severity 3,Low,Deferred,Product Request,Windows,24-04-2023,,0,,861,0
SCGCQ00237,B,Integration 2,Driver,Severity 4,Medium,In Progress,Change Request,Windows,04-02-2023,09-03-2023,1,33,940,0
SCGCQ00440,E,Integration 2,BIOS,Severity 3,High,Re-open,Code Integration,Linux,11-08-2023,28-08-2023,1,17,752,0
SCGCQ01480,E,System Test,Server Specific,Severity 1,High,Deferred,OS-specific,RHEL,14-01-2023,25-02-2023,1,42,961,0
SCGCQ02994,D,BST,Server Specific,Severity 2,Low,In Progress,FW Integration,Pre-Boot,17-04-2023,24-04-2023,1,7,868,0
SCGCQ04639,C,System Test,Driver,Severity 4,Medium,Closed,OS-specific,Linux,23-08-2023,04-10-2023,1,42,740,0
SCGCQ00857,E,Final Release,BIOS,Severity 4,Medium,Re-open,OS-specific,Linux,15-04-2023,21-04-2023,1,6,870,0
SCGCQ02996,A,Integration 1,FW,Severity 2,Low,In Progress,FW Integration,Windows,26-07-2023,06-08-2023,1,11,768,0
SCGCQ03732,A,Final Release,BIOS,Severity 3,Medium,Open,Change Request,SLES,02-10-2023,,0,,700,0
SCGCQ03186,B,Integration 1,Driver,Severity 1,High,Re-open,FW Integration,Windows,04-08-2023,,0,,759,0
SCGCQ01388,D,BST,Driver,Severity 1,Low,,OS-specific,Ubuntu,08-04-2023,,0,,877,1
SCGCQ01134,A,Integration 1,FW,Severity 2,High,In Progress,Driver,SLES,03-04-2023,08-05-2023,1,35,882,0
SCGCQ00548,A,BST,BIOS,Severity 3,Low,Re-open,OS-specific,Linux,02-06-2023,27-07-2023,1,55,822,0
SCGCQ03380,A,Final Release,Server Specific,Severity 1,Medium,In Progress,Code Integration,Pre-Boot,31-03-2023,17-04-2023,1,17,885,0
SCGCQ03933,C,Integration 1,Server Specific,Severity 4,High,Deferred,Driver,RHEL,08-10-2023,,0,,694,0
SCGCQ02482,E,Integration 1,Driver,Severity 1,Low,Closed,FW Integration,Linux,30-10-2023,14-12-2023,1,45,672,0
SCGCQ00997,D,System Test,BIOS,Severity 1,Medium,Open,FW Integration,Linux,16-07-2023,,0,,778,0
SCGCQ02633,A,BST,FW,Severity 3,High,Closed,OS-specific,Pre-Boot,20-08-2023,27-08-2023,1,7,743,0
SCGCQ00459,A,BST,BIOS,Severity 1,Low,Re-open,Code Integration,RHEL,05-04-2023,02-06-2023,1,58,880,0
SCGCQ03806,B,BST,Driver,Severity 2,High,Deferred,Driver,Windows,03-07-2023,22-08-2023,1,50,791,0
SCGCQ04610,E,Integration 2,BIOS,Severity 4,High,Closed,Driver,RHEL,15-06-2023,21-06-2023,1,6,809,0
SCGCQ03440,E,Integration 2,Server Specific,Severity 2,High,In Progress,OS-specific,SLES,04-03-2023,28-03-2023,1,24,912,0
SCGCQ04978,C,Integration 2,Server Specific,Severity 3,High,Closed,FW Integration,Pre-Boot,27-06-2023,22-07-2023,1,25,797,0
SCGCQ03909,D,Final Release,Driver,Severity 1,Low,Re-open,OS-specific,SLES,23-10-2023,29-11-2023,1,37,679,0
SCGCQ03905,B,Final Release,BIOS,Severity 3,High,In Progress,Product Request,Pre-Boot,14-01-2023,19-01-2023,1,5,961,0
SCGCQ03227,B,Integration 2,FW,Severity 1,Low,Deferred,Code Integration,Linux,17-04-2023,09-06-2023,1,53,868,0
SCGCQ02863,A,BST,BIOS,Severity 3,High,Re-open,Product Request,SLES,07-03-2023,11-04-2023,1,35,909,0
SCGCQ04554,E,Final Release,Driver,Severity 3,Medium,Re-open,Change Request,RHEL,27-11-2023,30-11-2023,1,3,644,0
SCGCQ03203,E,Integration 2,BIOS,Severity 1,Medium,Open,Product Request,Windows,09-08-2023,02-09-2023,1,24,754,0
SCGCQ00445,C,BST,BIOS,Severity 3,Medium,,OS-specific,Linux,01-12-2023,,0,,640,1
SCGCQ04954,B,BST,Driver,Severity 4,Low,Re-open,FW Integration,Ubuntu,11-11-2023,12-12-2023,1,31,660,0
SCGCQ01394,D,System Test,FW,Severity 4,Low,Closed,Change Request,Ubuntu,04-06-2023,26-07-2023,1,52,820,0
SCGCQ01386,A,Integration 2,FW,Severity 2,Low,Closed,Product Request,Ubuntu,03-01-2023,08-01-2023,1,5,972,0
SCGCQ00049,B,System Test,Application,Severity 3,High,Open,Code Integration,Pre-Boot,04-04-2023,23-05-2023,1,49,881,0
SCGCQ04600,E,Final Release,BIOS,Severity 3,Low,Open,OS-specific,Linux,14-09-2023,06-11-2023,1,53,718,0
SCGCQ00342,C,System Test,Application,Severity 3,Medium,In Progress,FW Integration,Pre-Boot,14-06-2023,,0,,810,0
SCGCQ04972,B,Integration 1,FW,Severity 4,Low,Closed,Driver,Windows,18-04-2023,23-05-2023,1,35,867,0
SCGCQ03528,C,BST,FW,Severity 2,High,Open,Code Integration,SLES,09-08-2023,26-09-2023,1,48,754,0
SCGCQ03102,B,Integration 2,FW,Severity 4,Low,Re-open,Product Request,RHEL,21-05-2023,28-05-2023,1,7,834,0
SCGCQ00875,B,Integration 2,BIOS,Severity 3,High,Deferred,OS-specific,Ubuntu,28-05-2023,07-06-2023,1,10,827,0
SCGCQ00853,A,Integration 1,Server Specific,Severity 3,Medium,Deferred,Driver,RHEL,03-04-2023,12-05-2023,1,39,882,0
SCGCQ03742,A,Integration 1,Server Specific,Severity 2,Medium,Deferred,Driver,Ubuntu,10-05-2023,09-07-2023,1,60,845,0
SCGCQ00911,D,Integration 1,Driver,Severity 2,Low,Deferred,FW Integration,RHEL,01-07-2023,03-07-2023,1,2,793,0
SCGCQ04715,C,System Test,BIOS,Severity 2,Medium,Closed,FW Integration,Ubuntu,16-02-2023,11-03-2023,1,23,928,0
SCGCQ04370,D,Integration 1,FW,Severity 3,High,Closed,FW Integration,SLES,01-09-2023,17-10-2023,1,46,731,0
SCGCQ02025,A,Final Release,BIOS,Severity 1,Medium,Re-open,Change Request,RHEL,04-10-2023,31-10-2023,1,27,698,0
SCGCQ00278,D,BST,Driver,Severity 4,Low,Deferred,Change Request,RHEL,17-04-2023,30-04-2023,1,13,868,0
SCGCQ02484,D,Integration 1,Driver,Severity 2,Medium,Closed,Product Request,Pre-Boot,25-03-2023,21-05-2023,1,57,891,0
SCGCQ02291,E,Integration 2,Application,Severity 2,High,Closed,Product Request,RHEL,03-03-2023,07-03-2023,1,4,913,0
SCGCQ01734,D,BST,BIOS,Severity 3,High,Deferred,Product Request,SLES,17-02-2023,09-03-2023,1,20,927,0
SCGCQ02028,E,Final Release,BIOS,Severity 4,Low,Open,Code Integration,SLES,08-10-2023,28-10-2023,1,20,694,0
SCGCQ02886,C,System Test,Driver,Severity 4,Low,Closed,Driver,RHEL,17-01-2023,06-03-2023,1,48,958,0
SCGCQ01156,D,Integration 2,FW,Severity 2,Low,In Progress,Code Integration,RHEL,24-07-2023,31-07-2023,1,7,770,0
SCGCQ01555,D,Final Release,Driver,Severity 1,High,Deferred,FW Integration,SLES,03-03-2023,18-03-2023,1,15,913,0
SCGCQ02687,B,Integration 1,BIOS,Severity 3,Medium,Closed,Change Request,SLES,04-04-2023,16-05-2023,1,42,881,0
SCGCQ04574,A,Integration 1,FW,Severity 1,Medium,Open,OS-specific,SLES,21-08-2023,,0,,742,0
SCGCQ01696,A,Integration 2,Driver,Severity 2,Low,Re-open,Code Integration,RHEL,16-06-2023,,0,,808,0
SCGCQ01549,D,BST,Application,Severity 2,Low,Open,Code Integration,Ubuntu,29-04-2023,15-06-2023,1,47,856,0
SCGCQ03764,D,Final Release,BIOS,Severity 4,Low,Deferred,Product Request,SLES,02-01-2023,19-01-2023,1,17,973,0
SCGCQ04170,E,BST,Application,Severity 3,Medium,Deferred,OS-specific,Pre-Boot,24-07-2023,04-09-2023,1,42,770,0
SCGCQ04501,A,Integration 2,BIOS,Severity 1,Medium,Open,Driver,SLES,04-04-2023,,0,,881,0
SCGCQ02309,E,System Test,Driver,Severity 2,Low,Open,Change Request,Linux,24-09-2023,25-10-2023,1,31,708,0
SCGCQ02904,B,Integration 1,Driver,Severity 4,High,In Progress,FW Integration,Pre-Boot,14-06-2023,10-07-2023,1,26,810,0
SCGCQ01397,B,Integration 2,FW,Severity 2,High,Closed,Driver,Linux,25-10-2023,09-11-2023,1,15,677,0
SCGCQ04565,C,Final Release,FW,Severity 1,High,Deferred,Product Request,RHEL,11-10-2023,,0,,691,0
SCGCQ00848,B,BST,Server Specific,Severity 1,Low,In Progress,OS-specific,Pre-Boot,08-05-2023,,0,,847,0
SCGCQ00025,D,Integration 1,BIOS,Severity 2,Medium,Closed,Product Request,Windows,26-03-2023,18-04-2023,1,23,890,0
SCGCQ00103,D,Integration 2,Server Specific,Severity 2,High,Re-open,Driver,RHEL,09-12-2023,08-01-2024,1,30,632,0
SCGCQ03337,A,Integration 1,FW,Severity 2,High,Deferred,Code Integration,Pre-Boot,03-04-2023,,0,,882,0
SCGCQ04533,E,System Test,FW,Severity 1,High,Open,OS-specific,Pre-Boot,20-01-2023,18-03-2023,1,57,955,0
SCGCQ02539,D,Integration 2,BIOS,Severity 3,Medium,Re-open,OS-specific,Linux,09-03-2023,,0,,907,0
SCGCQ02366,B,BST,FW,Severity 3,Low,Open,FW Integration,Windows,10-12-2023,15-01-2024,1,36,631,0
SCGCQ04252,A,BST,Server Specific,Severity 1,Medium,In Progress,Code Integration,Pre-Boot,20-07-2023,01-08-2023,1,12,774,0
SCGCQ02637,D,Integration 1,Server Specific,Severity 1,Medium,Open,Product Request,RHEL,06-09-2023,25-09-2023,1,19,726,0
SCGCQ00858,B,Integration 1,FW,Severity 2,Medium,Closed,Driver,Linux,16-10-2023,08-11-2023,1,23,686,0
SCGCQ01540,C,Final Release,BIOS,Severity 4,Low,Deferred,Driver,SLES,20-04-2023,,0,,865,0
SCGCQ03322,E,Integration 2,Server Specific,Severity 1,High,Re-open,OS-specific,RHEL,29-11-2023,11-12-2023,1,12,642,0
SCGCQ02827,E,BST,Server Specific,Severity 2,Low,Re-open,Product Request,SLES,14-07-2023,19-08-2023,1,36,780,0
SCGCQ03766,D,Integration 2,Driver,Severity 2,Medium,Deferred,OS-specific,SLES,16-02-2023,04-04-2023,1,47,928,0
SCGCQ00382,A,BST,BIOS,Severity 3,Medium,Open,Driver,Ubuntu,05-03-2023,24-04-2023,1,50,911,0
SCGCQ03882,E,BST,FW,Severity 1,Low,Open,OS-specific,Pre-Boot,19-07-2023,03-09-2023,1,46,775,0
SCGCQ00372,B,System Test,BIOS,Severity 3,Medium,Closed,Driver,SLES,25-12-2023,06-02-2024,1,43,616,0
SCGCQ02654,D,System Test,Driver,Severity 4,Low,Closed,OS-specific,Pre-Boot,04-05-2023,31-05-2023,1,27,851,0
SCGCQ00358,A,Integration 1,BIOS,Severity 2,High,Re-open,Product Request,Windows,03-01-2023,,0,,972,0
SCGCQ04429,B,BST,Server Specific,Severity 3,Medium,Closed,Product Request,Linux,02-11-2023,19-12-2023,1,47,669,0
SCGCQ01617,D,System Test,BIOS,Severity 4,Medium,In Progress,Product Request,Pre-Boot,28-04-2023,21-06-2023,1,54,857,0
SCGCQ04531,A,Integration 1,BIOS,Severity 3,High,Deferred,FW Integration,Windows,21-10-2023,,0,,681,0
SCGCQ00952,D,Final Release,BIOS,Severity 3,Low,Re-open,Code Integration,SLES,17-04-2023,,0,,868,0
SCGCQ04075,D,System Test,FW,Severity 1,High,In Progress,Code Integration,Pre-Boot,17-02-2023,21-02-2023,1,4,927,0
SCGCQ03319,A,System Test,Application,Severity 4,High,In Progress,Product Request,RHEL,11-01-2023,12-03-2023,1,60,964,0
SCGCQ00554,E,Integration 2,Application,Severity 4,High,Open,Driver,SLES,15-03-2023,28-04-2023,1,44,901,0
SCGCQ03221,E,System Test,Application,Severity 1,High,,Change Request,Windows,03-08-2023,,0,,760,1
SCGCQ02234,E,System Test,FW,Severity 3,High,In Progress,Change Request,SLES,24-10-2023,07-11-2023,1,14,678,0
SCGCQ02160,C,Integration 1,Driver,Severity 4,Medium,,Driver,SLES,29-07-2023,,0,,765,1
SCGCQ03849,D,Integration 2,FW,Severity 1,High,Re-open,FW Integration,Pre-Boot,05-10-2023,15-10-2023,1,10,697,0
SCGCQ03310,C,Integration 1,FW,Severity 2,Medium,Deferred,Product Request,Windows,02-01-2023,,0,,973,0
SCGCQ00741,B,BST,Server Specific,Severity 1,High,In Progress,OS-specific,Windows,14-07-2023,23-08-2023,1,40,780,0
SCGCQ01662,B,Final Release,BIOS,Severity 1,Low,Open,Change Request,Windows,03-11-2023,,0,,668,0
SCGCQ03695,B,Integration 1,Server Specific,Severity 1,Medium,Deferred,Change Request,Ubuntu,28-07-2023,,0,,766,0
SCGCQ04299,B,System Test,FW,Severity 3,Low,Closed,Product Request,SLES,05-01-2023,04-03-2023,1,58,970,0
SCGCQ04653,C,System Test,FW,Severity 1,Medium,Deferred,FW Integration,Windows,29-08-2023,09-10-2023,1,41,734,0
SCGCQ00451,E,System Test,BIOS,Severity 3,Low,Open,Product Request,Pre-Boot,25-11-2023,,0,,646,0
SCGCQ03823,E,Integration 1,FW,Severity 2,Low,Closed,Change Request,RHEL,19-03-2023,29-03-2023,1,10,897,0
SCGCQ02231,B,Integration 2,Server Specific,Severity 4,Low,In Progress,FW Integration,Ubuntu,05-05-2023,28-06-2023,1,54,850,0
SCGCQ03309,B,BST,Server Specific,Severity 4,Low,Deferred,Change Request,SLES,20-03-2023,15-05-2023,1,56,896,0
SCGCQ04081,A,Integration 1,FW,Severity 1,Medium,Closed,OS-specific,Windows,30-10-2023,21-12-2023,1,52,672,0
SCGCQ00470,E,BST,BIOS,Severity 2,High,Closed,Product Request,Ubuntu,30-01-2023,11-02-2023,1,12,945,0
SCGCQ01724,E,Integration 2,Server Specific,Severity 1,Medium,Re-open,FW Integration,Linux,22-09-2023,20-10-2023,1,28,710,0
SCGCQ04459,A,BST,Server Specific,Severity 1,Low,In Progress,Change Request,Windows,18-12-2023,12-01-2024,1,25,623,0
SCGCQ00241,B,System Test,Driver,Severity 1,Medium,In Progress,Change Request,Linux,24-05-2023,,0,,831,0
SCGCQ04689,A,Final Release,BIOS,Severity 4,Low,Re-open,Code Integration,Linux,29-10-2023,07-12-2023,1,39,673,0
SCGCQ03989,A,BST,FW,Severity 4,Medium,Open,Driver,Windows,15-10-2023,21-11-2023,1,37,687,0
SCGCQ02772,B,BST,BIOS,Severity 4,Medium,In Progress,FW Integration,Windows,09-07-2023,23-07-2023,1,14,785,0
SCGCQ00392,A,System Test,Driver,Severity 2,Low,In Progress,OS-specific,SLES,29-07-2023,15-09-2023,1,48,765,0
SCGCQ02214,B,Final Release,BIOS,Severity 2,Low,Closed,OS-specific,RHEL,19-03-2023,17-05-2023,1,59,897,0
SCGCQ03789,A,Integration 1,Server Specific,Severity 2,Medium,Open,Product Request,Linux,20-04-2023,25-05-2023,1,35,865,0
SCGCQ02483,C,BST,BIOS,Severity 1,High,Closed,Change Request,RHEL,25-06-2023,27-07-2023,1,32,799,0
SCGCQ01472,C,BST,BIOS,Severity 1,Medium,Closed,FW Integration,Linux,06-11-2023,26-11-2023,1,20,665,0
SCGCQ04115,C,System Test,FW,Severity 3,Medium,Open,FW Integration,Pre-Boot,08-12-2023,09-12-2023,1,1,633,0
SCGCQ04423,E,Final Release,Application,Severity 2,Medium,Open,Driver,RHEL,05-06-2023,31-07-2023,1,56,819,0
SCGCQ04122,B,Final Release,FW,Severity 3,High,In Progress,Product Request,Ubuntu,26-08-2023,16-09-2023,1,21,737,0
SCGCQ01826,C,Final Release,FW,Severity 2,Low,In Progress,OS-specific,Ubuntu,11-07-2023,21-08-2023,1,41,783,0
SCGCQ04463,A,BST,FW,Severity 3,Medium,Open,Driver,Ubuntu,12-12-2023,24-12-2023,1,12,629,0
SCGCQ03504,C,BST,FW,Severity 2,High,Open,Change Request,Ubuntu,17-03-2023,23-03-2023,1,6,899,0
SCGCQ01989,C,System Test,FW,Severity 2,High,Deferred,OS-specific,Pre-Boot,09-01-2023,29-01-2023,1,20,966,0
SCGCQ04226,E,Integration 1,FW,Severity 2,Low,Re-open,OS-specific,Pre-Boot,12-05-2023,04-07-2023,1,53,843,0
SCGCQ00454,D,System Test,Server Specific,Severity 1,High,Re-open,Driver,RHEL,25-06-2023,23-08-2023,1,59,799,0
SCGCQ01879,C,Integration 1,BIOS,Severity 4,Low,Open,Change Request,Ubuntu,03-01-2023,,0,,972,0
SCGCQ04471,E,Integration 1,Server Specific,Severity 1,Medium,Closed,Code Integration,Pre-Boot,13-08-2023,12-10-2023,1,60,750,0
SCGCQ02495,B,System Test,FW,Severity 1,Medium,In Progress,Code Integration,Linux,13-07-2023,26-07-2023,1,13,781,0
SCGCQ02514,A,Integration 2,FW,Severity 3,High,In Progress,Code Integration,RHEL,01-07-2023,,0,,793,0
SCGCQ02102,B,Integration 2,BIOS,Severity 4,High,In Progress,FW Integration,RHEL,30-11-2023,20-12-2023,1,20,641,0
SCGCQ01961,D,Final Release,FW,Severity 3,High,Deferred,Code Integration,Pre-Boot,26-08-2023,27-09-2023,1,32,737,0
SCGCQ00457,B,Integration 2,Server Specific,Severity 2,Low,Re-open,Code Integration,RHEL,06-12-2023,31-01-2024,1,56,635,0
SCGCQ03100,A,Integration 1,Server Specific,Severity 4,High,Open,Code Integration,SLES,09-03-2023,,0,,907,0
SCGCQ01301,D,Integration 2,FW,Severity 3,Medium,Deferred,FW Integration,Windows,19-02-2023,,0,,925,0
SCGCQ04568,D,System Test,BIOS,Severity 4,Low,Deferred,Product Request,Pre-Boot,01-07-2023,08-07-2023,1,7,793,0
SCGCQ03868,B,BST,Server Specific,Severity 4,High,Re-open,Driver,Ubuntu,12-09-2023,,0,,720,0
SCGCQ00789,D,BST,Server Specific,Severity 3,Medium,Open,FW Integration,Pre-Boot,16-05-2023,11-06-2023,1,26,839,0
SCGCQ03534,C,System Test,Driver,Severity 3,Medium,In Progress,Change Request,SLES,28-02-2023,19-03-2023,1,19,916,0
SCGCQ00589,A,Final Release,BIOS,Severity 3,Low,,Change Request,Linux,21-12-2023,,0,,620,1
SCGCQ03672,D,Integration 1,FW,Severity 3,Low,Open,FW Integration,Pre-Boot,19-06-2023,29-07-2023,1,40,805,0
SCGCQ03544,A,Integration 2,BIOS,Severity 3,Low,Deferred,Code Integration,SLES,04-02-2023,07-03-2023,1,31,940,0
SCGCQ02574,C,Final Release,Driver,Severity 2,Medium,Closed,Code Integration,RHEL,24-08-2023,27-08-2023,1,3,739,0
SCGCQ04836,D,Integration 2,BIOS,Severity 1,Low,In Progress,OS-specific,SLES,21-12-2023,16-02-2024,1,57,620,0
SCGCQ04437,E,Final Release,Server Specific,Severity 4,Low,Deferred,Code Integration,Ubuntu,24-09-2023,,0,,708,0
SCGCQ01484,A,Integration 1,BIOS,Severity 2,High,Deferred,OS-specific,Ubuntu,19-08-2023,05-10-2023,1,47,744,0
SCGCQ00538,D,BST,FW,Severity 4,High,In Progress,Code Integration,Ubuntu,01-03-2023,22-04-2023,1,52,915,0
SCGCQ00846,D,System Test,BIOS,Severity 2,Low,Deferred,Driver,Pre-Boot,06-07-2023,10-08-2023,1,35,788,0
SCGCQ00669,C,Integration 1,BIOS,Severity 3,Medium,,OS-specific,RHEL,22-04-2023,,0,,863,1
SCGCQ01435,A,Integration 2,FW,Severity 4,Medium,Open,Driver,SLES,06-07-2023,08-08-2023,1,33,788,0
SCGCQ01250,D,Integration 1,FW,Severity 2,Medium,In Progress,FW Integration,SLES,18-10-2023,02-11-2023,1,15,684,0
SCGCQ00037,A,Integration 2,Server Specific,Severity 4,Medium,Re-open,OS-specific,Pre-Boot,08-02-2023,22-03-2023,1,42,936,0
SCGCQ01901,B,System Test,BIOS,Severity 1,Medium,Re-open,Change Request,SLES,11-06-2023,29-07-2023,1,48,813,0
SCGCQ00136,E,Integration 1,Server Specific,Severity 2,High,Re-open,OS-specific,Pre-Boot,29-12-2023,22-01-2024,1,24,612,0
SCGCQ01798,A,System Test,FW,Severity 1,Low,Open,FW Integration,Pre-Boot,28-06-2023,,0,,796,0
SCGCQ02523,C,Integration 1,FW,Severity 1,High,In Progress,FW Integration,Windows,10-09-2023,01-11-2023,1,52,722,0
SCGCQ00424,B,System Test,BIOS,Severity 1,High,In Progress,Product Request,Linux,25-04-2023,03-05-2023,1,8,860,0
SCGCQ01307,D,Final Release,FW,Severity 4,High,Open,Driver,Linux,24-01-2023,08-03-2023,1,43,951,0
SCGCQ04166,D,Integration 1,Server Specific,Severity 4,Low,In Progress,Change Request,RHEL,27-10-2023,10-11-2023,1,14,675,0
SCGCQ03123,B,Integration 1,Server Specific,Severity 4,Low,Deferred,Change Request,Pre-Boot,19-12-2023,08-01-2024,1,20,622,0
SCGCQ04628,B,Integration 1,FW,Severity 2,High,In Progress,FW Integration,Linux,26-10-2023,17-11-2023,1,22,676,0
SCGCQ03791,B,System Test,BIOS,Severity 3,High,Closed,FW Integration,Linux,07-11-2023,23-11-2023,1,16,664,0
SCGCQ02033,B,Integration 2,Server Specific,Severity 4,Medium,Closed,Change Request,Pre-Boot,09-04-2023,03-05-2023,1,24,876,0
SCGCQ03006,E,BST,Server Specific,Severity 3,Low,Open,Product Request,RHEL,30-09-2023,13-11-2023,1,44,702,0
SCGCQ03605,E,Final Release,Driver,Severity 1,Medium,In Progress,OS-specific,Linux,23-02-2023,07-03-2023,1,12,921,0
SCGCQ02294,C,Integration 1,BIOS,Severity 3,Low,In Progress,Driver,SLES,27-07-2023,03-08-2023,1,7,767,0
SCGCQ04997,B,System Test,FW,Severity 3,Low,Re-open,OS-specific,RHEL,12-03-2023,16-04-2023,1,35,904,0
SCGCQ03694,C,Integration 2,BIOS,Severity 4,Medium,In Progress,Driver,RHEL,25-02-2023,14-03-2023,1,17,919,0
SCGCQ01751,A,Integration 1,Driver,Severity 2,High,Re-open,FW Integration,SLES,15-09-2023,24-09-2023,1,9,717,0
SCGCQ01993,C,Integration 2,BIOS,Severity 4,High,In Progress,Product Request,Linux,06-05-2023,11-05-2023,1,5,849,0
SCGCQ03449,D,System Test,Server Specific,Severity 1,High,In Progress,Code Integration,Linux,19-07-2023,,0,,775,0
SCGCQ04435,D,BST,BIOS,Severity 2,Low,Deferred,Product Request,Linux,06-10-2023,16-11-2023,1,41,696,0
SCGCQ00597,C,Final Release,FW,Severity 1,Low,Deferred,FW Integration,Linux,25-07-2023,21-09-2023,1,58,769,0
SCGCQ02950,D,Integration 2,FW,Severity 4,High,Closed,OS-specific,Linux,25-04-2023,14-06-2023,1,50,860,0
SCGCQ02145,D,Integration 1,Server Specific,Severity 1,High,In Progress,FW Integration,SLES,08-06-2023,19-06-2023,1,11,816,0
SCGCQ00198,E,Final Release,BIOS,Severity 1,High,Re-open,FW Integration,Linux,07-09-2023,,0,,725,0
